"record_id","date","country","city","temperature_c","humidity_percent","precipitation_mm","air_quality_index","extreme_weather_events","climate_classification","climate_zone","biome_type","heat_index","wind_speed","wind_direction","season","population_exposure","economic_impact_estimate","infrastructure_vulnerability_score"
"aus_309","2024-11-04","Australia","Sydney","36.00","42.00","99.60",76,"Hurricane","Koeppen-B","Arid","Tundra","38.10","10.80","S","Autumn",5744036,"56541465.48","10.00"
"aus_31","2024-01-31","Australia","Sydney","13.00","38.00","147.00",10,"None","Koeppen-B","Arid","Wetland","14.90","17.60","SW","Winter",6309454,"3209658.24","3.00"
"aus_310","2024-11-05","Australia","Sydney","-5.70","67.00","105.20",259,"None","Koeppen-A","Arid","Forest","-2.40","26.70","SE","Autumn",9461797,"49740783.46","2.00"
"aus_311","2024-11-06","Australia","Sydney","38.70","11.00","153.10",284,"None","Koeppen-D","Arid","Tundra","39.20","0.40","W","Autumn",4140662,"23019797.76","5.00"
"aus_312","2024-11-07","Australia","Sydney","6.30","79.00","192.70",201,"Flood","Koeppen-C","Arid","Wetland","10.20","13.40","E","Autumn",4760090,"11453618.75","9.00"
"aus_313","2024-11-08","Australia","Sydney","34.30","19.00","20.00",464,"None","Koeppen-C","Arid","Tundra","35.20","15.00","SW","Autumn",1271936,"52468437.82","9.00"
"aus_314","2024-11-09","Australia","Sydney","21.20","82.00","142.20",23,"None","Koeppen-B","Arid","Forest","25.30","37.30","W","Autumn",9620633,"71679498.18","8.00"
"aus_315","2024-11-10","Australia","Sydney","3.50","92.00","32.90",213,"None","Koeppen-C","Arid","Grassland","8.10","37.30","S","Autumn",7166887,"88856960.15","9.00"
"aus_316","2024-11-11","Australia","Sydney","18.40","20.00","50.20",31,"None","Koeppen-D","Arid","Wetland","19.40","27.90","SE","Autumn",1398787,"25445823.91","7.00"
"aus_317","2024-11-12","Australia","Sydney","8.60","85.00","198.80",368,"None","Koeppen-C","Arid","Forest","12.80","7.40","NE","Autumn",9643012,"92324406.05","10.00"
"aus_318","2024-11-13","Australia","Sydney","-1.00","51.00","105.90",174,"None","Koeppen-A","Arid","Wetland","1.60","27.40","W","Autumn",9531718,"56357595.42","5.00"
"aus_319","2024-11-14","Australia","Sydney","15.60","83.00","29.80",175,"None","Koeppen-A","Arid","Forest","19.80","21.40","E","Autumn",7712475,"95401532.15","1.00"
"aus_32","2024-02-01","Australia","Sydney","0.30","14.00","147.60",376,"None","Koeppen-D","Arid","Grassland","1.00","23.60","SW","Winter",880354,"99541149.17","4.00"
"aus_320","2024-11-15","Australia","Sydney","10.40","70.00","132.90",223,"None","Koeppen-C","Arid","Grassland","13.90","34.00","W","Autumn",7546327,"75871763.34","7.00"
"aus_321","2024-11-16","Australia","Sydney","12.50","51.00","7.40",472,"None","Koeppen-B","Arid","Desert","15.10","39.30","E","Autumn",4752254,"3680163.99","8.00"
"aus_322","2024-11-17","Australia","Sydney","-0.50","99.00","97.40",275,"None","Koeppen-C","Arid","Wetland","4.50","35.80","SE","Autumn",8281573,"54075219.66","3.00"
"aus_323","2024-11-18","Australia","Sydney","4.70","98.00","27.10",492,"Hurricane","Koeppen-A","Arid","Forest","9.60","15.40","E","Autumn",7998791,"37804551.86","8.00"
"aus_324","2024-11-19","Australia","Sydney","36.10","77.00","81.80",282,"None","Koeppen-A","Arid","Tundra","40.00","18.00","N","Autumn",1247278,"17983505.47","2.00"
"aus_325","2024-11-20","Australia","Sydney","42.30","12.00","46.50",305,"None","Koeppen-D","Arid","Wetland","42.90","10.40","W","Autumn",5698095,"29043700.41","9.00"
"aus_326","2024-11-21","Australia","Sydney","-6.50","73.00","85.70",396,"None","Koeppen-B","Arid","Wetland","-2.80","23.10","W","Autumn",7132514,"47921805.80","4.00"
"aus_327","2024-11-22","Australia","Sydney","6.10","78.00","198.00",409,"None","Koeppen-A","Arid","Tundra","10.00","35.50","NE","Autumn",4054297,"48628469.10","9.00"
"aus_328","2024-11-23","Australia","Sydney","-6.10","59.00","58.00",91,"None","Koeppen-C","Arid","Wetland","-3.10","5.10","E","Autumn",9561818,"26235202.79","8.00"
"aus_329","2024-11-24","Australia","Sydney","26.70","38.00","57.10",194,"Drought","Koeppen-C","Arid","Tundra","28.60","30.40","N","Autumn",17560,"83234751.82","1.00"
"aus_33","2024-02-02","Australia","Sydney","35.40","55.00","91.70",353,"None","Koeppen-A","Arid","Grassland","38.10","12.80","NE","Winter",3955892,"88145570.39","1.00"
"aus_330","2024-11-25","Australia","Sydney","24.40","62.00","75.00",69,"None","Koeppen-B","Arid","Wetland","27.50","19.00","E","Autumn",9730209,"64228604.54","10.00"
"aus_331","2024-11-26","Australia","Sydney","32.90","90.00","140.80",265,"None","Koeppen-D","Arid","Wetland","37.40","8.80","E","Autumn",2538667,"83017443.71","7.00"
"aus_332","2024-11-27","Australia","Sydney","-8.40","39.00","6.40",491,"None","Koeppen-A","Arid","Grassland","-6.50","5.90","SW","Autumn",834643,"65918243.91","4.00"
"aus_333","2024-11-28","Australia","Sydney","-2.50","42.00","145.50",94,"None","Koeppen-B","Arid","Grassland","-0.40","16.70","SE","Autumn",3459004,"26884326.40","2.00"
"aus_334","2024-11-29","Australia","Sydney","29.50","55.00","177.60",226,"None","Koeppen-D","Arid","Grassland","32.20","16.30","SW","Autumn",5806115,"75757855.83","5.00"
"aus_335","2024-11-30","Australia","Sydney","-9.60","36.00","55.40",352,"None","Koeppen-D","Arid","Forest","-7.80","14.30","E","Autumn",4451644,"63545263.94","10.00"
"aus_336","2024-12-01","Australia","Sydney","7.20","10.00","137.30",259,"None","Koeppen-A","Arid","Desert","7.70","29.60","NW","Winter",5633489,"76639559.92","2.00"
"aus_337","2024-12-02","Australia","Sydney","27.50","25.00","173.30",104,"None","Koeppen-B","Arid","Forest","28.80","24.90","NE","Winter",430336,"14318715.29","7.00"
"aus_338","2024-12-03","Australia","Sydney","24.80","24.00","122.40",347,"None","Koeppen-A","Arid","Wetland","26.00","17.10","NW","Winter",8738415,"14282704.35","10.00"
"aus_339","2024-12-04","Australia","Sydney","-6.10","14.00","153.00",47,"Drought","Koeppen-C","Arid","Forest","-5.40","32.40","S","Winter",5840260,"67534381.56","3.00"
"aus_34","2024-02-03","Australia","Sydney","29.20","80.00","85.60",470,"None","Koeppen-A","Arid","Forest","33.20","20.90","NW","Winter",2496335,"8405964.59","5.00"
"aus_340","2024-12-05","Australia","Sydney","-6.90","66.00","154.50",152,"Flood","Koeppen-C","Arid","Desert","-3.60","35.60","SW","Winter",4274673,"87312446.81","7.00"
"aus_341","2024-12-06","Australia","Sydney","43.90","56.00","53.60",39,"Heatwave","Koeppen-D","Arid","Grassland","46.70","1.90","NE","Winter",8469673,"6215709.38","6.00"
"aus_342","2024-12-07","Australia","Sydney","17.00","51.00","198.40",154,"Flood","Koeppen-B","Arid","Desert","19.60","16.70","NE","Winter",616999,"45223490.58","1.00"
"aus_343","2024-12-08","Australia","Sydney","28.10","97.00","115.00",476,"None","Koeppen-B","Arid","Tundra","33.00","11.70","SW","Winter",4599829,"67056721.12","2.00"
"aus_344","2024-12-09","Australia","Sydney","16.40","83.00","99.20",150,"Flood","Koeppen-D","Arid","Grassland","20.50","28.60","W","Winter",1439218,"34305646.24","4.00"
"aus_345","2024-12-10","Australia","Sydney","25.50","24.00","131.90",357,"None","Koeppen-D","Arid","Wetland","26.70","16.40","W","Winter",9998170,"64060920.36","7.00"
"aus_346","2024-12-11","Australia","Sydney","5.40","96.00","5.70",364,"None","Koeppen-A","Arid","Tundra","10.20","16.50","NE","Winter",7296807,"13115379.25","9.00"
"aus_347","2024-12-12","Australia","Sydney","32.70","21.00","106.90",333,"None","Koeppen-C","Arid","Desert","33.80","31.60","SE","Winter",9900230,"73843798.25","5.00"
"aus_348","2024-12-13","Australia","Sydney","21.20","85.00","194.20",442,"None","Koeppen-A","Arid","Grassland","25.40","34.90","SE","Winter",3722043,"92478669.77","9.00"
"aus_349","2024-12-14","Australia","Sydney","40.90","21.00","189.50",485,"None","Koeppen-D","Arid","Forest","41.90","37.40","N","Winter",8493514,"21554316.65","10.00"
"aus_35","2024-02-04","Australia","Sydney","3.10","34.00","53.20",140,"Drought","Koeppen-A","Arid","Forest","4.80","33.50","NW","Winter",4529818,"39245751.69","10.00"
"aus_350","2024-12-15","Australia","Sydney","-6.00","43.00","55.90",91,"None","Koeppen-D","Arid","Tundra","-3.90","38.00","N","Winter",7941829,"16050514.70","1.00"
"aus_351","2024-12-16","Australia","Sydney","15.10","61.00","171.10",364,"Drought","Koeppen-D","Arid","Forest","18.10","22.70","SW","Winter",8344996,"77125429.25","9.00"
"aus_352","2024-12-17","Australia","Sydney","33.50","94.00","112.40",398,"None","Koeppen-A","Arid","Grassland","38.20","6.90","W","Winter",8904630,"49273917.97","5.00"
"aus_353","2024-12-18","Australia","Sydney","26.50","65.00","9.60",395,"None","Koeppen-A","Arid","Tundra","29.80","32.00","N","Winter",9178005,"65050955.04","2.00"
"aus_354","2024-12-19","Australia","Sydney","42.60","38.00","8.10",129,"None","Koeppen-B","Arid","Desert","44.50","5.90","SE","Winter",8193251,"88322014.83","7.00"
"aus_355","2024-12-20","Australia","Sydney","5.70","18.00","7.50",11,"None","Koeppen-D","Arid","Grassland","6.60","4.80","NE","Winter",1001842,"2819052.84","6.00"
"aus_356","2024-12-21","Australia","Sydney","40.50","90.00","180.30",380,"None","Koeppen-C","Arid","Tundra","45.00","0.30","E","Winter",9583484,"49028407.28","3.00"
"aus_357","2024-12-22","Australia","Sydney","27.20","22.00","79.50",196,"None","Koeppen-C","Arid","Forest","28.30","16.20","W","Winter",682554,"11871347.73","3.00"
"aus_358","2024-12-23","Australia","Sydney","12.40","12.00","66.60",241,"None","Koeppen-B","Arid","Tundra","13.00","35.40","W","Winter",3969074,"33507809.97","3.00"
"aus_359","2024-12-24","Australia","Sydney","42.30","36.00","16.10",39,"None","Koeppen-C","Arid","Wetland","44.10","33.30","NE","Winter",2036632,"1147039.67","7.00"
"aus_36","2024-02-05","Australia","Sydney","19.60","65.00","85.20",217,"None","Koeppen-A","Arid","Desert","22.90","28.40","SW","Winter",3732095,"91089052.56","4.00"
"aus_360","2024-12-25","Australia","Sydney","42.50","91.00","72.40",250,"None","Koeppen-D","Arid","Desert","47.00","13.30","E","Winter",2593629,"32942597.13","7.00"
"aus_361","2024-12-26","Australia","Sydney","6.70","15.00","58.70",332,"Drought","Koeppen-A","Arid","Desert","7.50","31.30","N","Winter",4274406,"92583512.38","9.00"
"aus_362","2024-12-27","Australia","Sydney","-0.10","82.00","185.10",101,"Heatwave","Koeppen-A","Arid","Wetland","4.00","11.50","NE","Winter",1033714,"16646733.38","1.00"
"aus_363","2024-12-28","Australia","Sydney","11.80","61.00","22.70",460,"None","Koeppen-C","Arid","Desert","14.90","36.20","NW","Winter",1440561,"17548007.92","7.00"
"aus_364","2024-12-29","Australia","Sydney","40.10","38.00","62.40",117,"None","Koeppen-A","Arid","Tundra","42.00","27.20","N","Winter",8733953,"23435834.90","5.00"
"aus_365","2024-12-30","Australia","Sydney","40.90","60.00","83.60",252,"None","Koeppen-D","Arid","Grassland","43.90","25.50","E","Winter",148430,"84835864.29","1.00"
"aus_366","2024-12-31","Australia","Sydney","15.70","63.00","55.20",374,"None","Koeppen-D","Arid","Tundra","18.90","23.20","NE","Winter",492668,"7881044.76","9.00"
"aus_367","2025-01-01","Australia","Sydney","-9.20","56.00","45.40",252,"Drought","Koeppen-C","Arid","Wetland","-6.40","17.10","SE","Winter",3444913,"97505479.85","10.00"
"aus_368","2025-01-02","Australia","Sydney","34.50","83.00","113.80",426,"None","Koeppen-B","Arid","Grassland","38.60","19.50","W","Winter",1195671,"57711986.68","5.00"
"aus_369","2025-01-03","Australia","Sydney","28.30","50.00","23.90",94,"None","Koeppen-C","Arid","Desert","30.80","17.80","SW","Winter",1830356,"70951674.63","3.00"
"aus_37","2024-02-06","Australia","Sydney","2.10","22.00","149.40",244,"None","Koeppen-B","Arid","Tundra","3.20","20.10","NW","Winter",5098416,"85033134.70","5.00"
"aus_370","2025-01-04","Australia","Sydney","15.40","68.00","4.40",460,"None","Koeppen-B","Arid","Forest","18.80","32.30","E","Winter",280015,"19932665.84","9.00"
"aus_371","2025-01-05","Australia","Sydney","-3.20","25.00","182.90",52,"None","Koeppen-C","Arid","Tundra","-2.00","23.80","N","Winter",5117034,"66819791.53","7.00"
"aus_372","2025-01-06","Australia","Sydney","36.00","79.00","69.40",25,"None","Koeppen-C","Arid","Grassland","40.00","16.20","S","Winter",308682,"17599722.07","4.00"
"aus_373","2025-01-07","Australia","Sydney","39.50","72.00","56.90",260,"None","Koeppen-B","Arid","Desert","43.10","6.70","NW","Winter",5414384,"93246688.99","10.00"
"aus_374","2025-01-08","Australia","Sydney","10.30","96.00","164.60",240,"None","Koeppen-C","Arid","Forest","15.10","2.20","NW","Winter",8809235,"34827578.92","3.00"
"aus_375","2025-01-09","Australia","Sydney","28.20","76.00","142.00",206,"None","Koeppen-C","Arid","Wetland","32.00","25.80","N","Winter",1058908,"66217028.22","6.00"
"aus_376","2025-01-10","Australia","Sydney","6.00","93.00","73.90",253,"None","Koeppen-D","Arid","Grassland","10.70","11.20","S","Winter",4414661,"30641603.17","10.00"
"aus_377","2025-01-11","Australia","Sydney","0.40","77.00","135.50",315,"None","Koeppen-B","Arid","Tundra","4.20","30.60","W","Winter",2485358,"34105920.26","5.00"
"aus_378","2025-01-12","Australia","Sydney","15.70","54.00","194.00",426,"None","Koeppen-D","Arid","Desert","18.40","1.70","N","Winter",402565,"25442869.41","9.00"
"aus_379","2025-01-13","Australia","Sydney","28.40","28.00","128.70",483,"None","Koeppen-D","Arid","Desert","29.80","33.90","SE","Winter",3487055,"34881351.09","3.00"
"aus_38","2024-02-07","Australia","Sydney","21.00","71.00","60.50",416,"None","Koeppen-C","Arid","Grassland","24.60","6.90","S","Winter",7271468,"2331321.87","9.00"
"aus_380","2025-01-14","Australia","Sydney","43.60","73.00","57.40",145,"None","Koeppen-A","Arid","Grassland","47.20","0.10","S","Winter",9286888,"31812894.19","10.00"
"aus_381","2025-01-15","Australia","Sydney","5.10","48.00","36.20",211,"None","Koeppen-B","Arid","Forest","7.50","15.90","SE","Winter",5759633,"40804452.43","5.00"
"aus_382","2025-01-16","Australia","Sydney","13.00","72.00","43.20",417,"None","Koeppen-C","Arid","Wetland","16.60","31.60","SW","Winter",198982,"54397444.94","4.00"
"aus_383","2025-01-17","Australia","Sydney","18.20","49.00","142.90",397,"None","Koeppen-B","Arid","Desert","20.60","0.60","NW","Winter",3998932,"63618912.28","4.00"
"aus_384","2025-01-18","Australia","Sydney","9.30","52.00","188.60",200,"Heatwave","Koeppen-A","Arid","Desert","11.90","39.50","W","Winter",8657736,"28369424.67","2.00"
"aus_385","2025-01-19","Australia","Sydney","0.70","62.00","153.20",162,"Drought","Koeppen-B","Arid","Desert","3.80","12.30","SW","Winter",3885837,"38498861.28","2.00"
"aus_386","2025-01-20","Australia","Sydney","34.10","10.00","127.30",480,"None","Koeppen-A","Arid","Grassland","34.60","27.10","NW","Winter",3544589,"71676587.81","6.00"
"aus_387","2025-01-21","Australia","Sydney","15.70","22.00","17.30",399,"None","Koeppen-C","Arid","Desert","16.80","35.90","W","Winter",5430510,"60148065.65","6.00"
"aus_388","2025-01-22","Australia","Sydney","7.20","35.00","39.30",376,"None","Koeppen-A","Arid","Wetland","8.90","7.80","SW","Winter",8192191,"85591908.73","7.00"
"aus_389","2025-01-23","Australia","Sydney","34.10","34.00","67.50",344,"Drought","Koeppen-A","Arid","Desert","35.80","17.90","SW","Winter",7538655,"84890063.34","7.00"
"aus_39","2024-02-08","Australia","Sydney","20.70","17.00","190.10",247,"None","Koeppen-D","Arid","Wetland","21.60","2.70","E","Winter",2241696,"42207305.26","2.00"
"aus_390","2025-01-24","Australia","Sydney","-7.60","31.00","135.80",51,"None","Koeppen-D","Arid","Forest","-6.00","25.20","S","Winter",1207436,"39664464.04","5.00"
"aus_391","2025-01-25","Australia","Sydney","42.20","43.00","58.80",178,"None","Koeppen-B","Arid","Forest","44.40","5.90","NW","Winter",803941,"4711458.32","5.00"
"aus_392","2025-01-26","Australia","Sydney","29.00","60.00","136.20",489,"Heatwave","Koeppen-A","Arid","Forest","32.00","13.80","SW","Winter",9723651,"6675556.10","4.00"
"aus_393","2025-01-27","Australia","Sydney","16.10","43.00","7.40",113,"None","Koeppen-A","Arid","Grassland","18.20","11.60","NE","Winter",1847414,"63561421.65","7.00"
"aus_394","2025-01-28","Australia","Sydney","27.90","36.00","107.40",365,"Drought","Koeppen-A","Arid","Grassland","29.70","17.50","S","Winter",2249814,"84435173.90","5.00"
"aus_395","2025-01-29","Australia","Sydney","33.50","25.00","35.90",155,"None","Koeppen-A","Arid","Grassland","34.80","27.20","SW","Winter",9067284,"37851467.15","4.00"
"aus_396","2025-01-30","Australia","Sydney","0.30","26.00","158.10",13,"None","Koeppen-B","Arid","Forest","1.60","4.60","W","Winter",4722073,"44566730.06","2.00"
"aus_397","2025-01-31","Australia","Sydney","14.60","26.00","18.80",56,"None","Koeppen-D","Arid","Tundra","15.90","34.50","SW","Winter",8091041,"81551608.75","6.00"
"aus_398","2025-02-01","Australia","Sydney","43.20","77.00","95.70",70,"None","Koeppen-A","Arid","Wetland","47.10","28.30","SW","Winter",2246044,"75267776.51","6.00"
"aus_399","2025-02-02","Australia","Sydney","-8.40","43.00","97.00",223,"Heatwave","Koeppen-A","Arid","Forest","-6.20","24.10","SE","Winter",3710578,"54077107.22","10.00"
"aus_4","2024-01-04","Australia","Sydney","30.10","27.00","14.60",257,"None","Koeppen-D","Arid","Wetland","31.50","22.30","SE","Winter",4020583,"54503065.88","6.00"
"aus_40","2024-02-09","Australia","Sydney","29.20","31.00","4.00",454,"None","Koeppen-D","Arid","Grassland","30.80","7.70","NW","Winter",1746732,"91227661.53","7.00"
"aus_400","2025-02-03","Australia","Sydney","25.70","28.00","191.60",308,"None","Koeppen-D","Arid","Wetland","27.10","7.00","W","Winter",691107,"27198814.12","1.00"
"aus_401","2025-02-04","Australia","Sydney","12.30","40.00","147.70",274,"None","Koeppen-C","Arid","Desert","14.30","37.10","NE","Winter",4642786,"85343927.62","7.00"
"aus_402","2025-02-05","Australia","Sydney","-7.60","96.00","188.30",333,"Flood","Koeppen-C","Arid","Grassland","-2.80","24.60","NE","Winter",555615,"91419138.75","2.00"
"aus_403","2025-02-06","Australia","Sydney","13.80","36.00","44.60",168,"None","Koeppen-B","Arid","Wetland","15.60","21.50","SW","Winter",4145127,"24844251.23","2.00"
"aus_404","2025-02-07","Australia","Sydney","8.40","92.00","28.30",15,"None","Koeppen-A","Arid","Grassland","13.00","17.70","N","Winter",3046869,"48092083.92","6.00"
"aus_405","2025-02-08","Australia","Sydney","-6.50","19.00","125.30",271,"None","Koeppen-B","Arid","Wetland","-5.50","4.00","NW","Winter",8488719,"56857630.16","8.00"
"aus_406","2025-02-09","Australia","Sydney","0.00","23.00","142.20",73,"None","Koeppen-A","Arid","Wetland","1.20","18.10","E","Winter",9716133,"73184522.08","4.00"
"aus_407","2025-02-10","Australia","Sydney","30.00","22.00","132.00",65,"None","Koeppen-A","Arid","Forest","31.10","2.50","N","Winter",4962536,"68559520.46","8.00"
"aus_408","2025-02-11","Australia","Sydney","11.10","78.00","150.50",40,"None","Koeppen-B","Arid","Wetland","15.00","34.80","W","Winter",4626323,"624919.09","10.00"
"aus_409","2025-02-12","Australia","Sydney","44.10","18.00","174.30",243,"None","Koeppen-C","Arid","Forest","45.00","24.50","NE","Winter",3588115,"9521806.54","8.00"
"aus_41","2024-02-10","Australia","Sydney","15.60","87.00","197.90",284,"None","Koeppen-A","Arid","Tundra","19.90","6.50","SE","Winter",1333376,"9385011.12","9.00"
